species,decimalLongitude,decimalLatitude,countryCode,individualCount,gbifID,family,taxonRank,coordinateUncertaintyInMeters,year,basisOfRecord,occurrenceStatus
Adansonia digitata,1.855455,6.928662,BEN,NA,2549162277,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,3.382039,9.911644,BEN,NA,2549162267,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,1.694607,6.908191,BEN,NA,2549162266,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,3.156853,12.072843,BEN,NA,2549162265,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.416957,6.908191,BEN,NA,2549162264,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,3.1744,9.937964,BEN,NA,2549162263,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,1.457724,9.932115,BEN,NA,2549162261,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.895625,12.303469,BEN,NA,2549162258,Malvaceae,SPECIES,NA,2008,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.592426,7.001774,BEN,NA,2549162256,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,1.987057,7.007623,BEN,NA,2549162243,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.656765,6.97253,BEN,NA,2549162241,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.18565,7.026303,BEN,NA,2549162236,Malvaceae,SPECIES,NA,2008,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.124508,7.02517,BEN,NA,2549162230,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,1.971449,8.113534,BEN,NA,2549162187,Malvaceae,SPECIES,NA,2008,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,1.971449,8.113534,BEN,NA,2549162182,Malvaceae,SPECIES,NA,2008,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.142055,8.022422,BEN,NA,2549162179,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.4579,8.037045,BEN,NA,2549162178,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,1.927087,8.115308,BEN,NA,2549162145,Malvaceae,SPECIES,NA,2008,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.966761,11.195496,BEN,NA,2549162141,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.408183,11.318324,BEN,NA,2549162139,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.517184,11.387577,BEN,NA,2549162134,Malvaceae,SPECIES,NA,2008,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,1.940265,8.139402,BEN,NA,2549162101,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,1.940265,8.156949,BEN,NA,2549162091,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,1.73555,8.259306,BEN,NA,2549162090,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.307292,11.406658,BEN,NA,2549162087,Malvaceae,SPECIES,NA,2008,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,3.051572,11.447002,BEN,NA,2549162077,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,1.946114,8.297324,BEN,NA,2549162067,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.312454,8.407562,BEN,NA,2549162051,Malvaceae,SPECIES,NA,2008,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,1.095087,10.189471,BEN,NA,2549162024,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,1.981208,10.236262,BEN,NA,2549162022,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,1.589326,10.198244,BEN,NA,2549162020,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.639218,10.239187,BEN,NA,2549162017,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,3.290238,10.254547,BEN,NA,2549162010,Malvaceae,SPECIES,NA,2008,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,1.919793,10.288903,BEN,NA,2549161990,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,3.344021,10.309375,BEN,NA,2549161984,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.337996,10.309375,BEN,NA,2549161983,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,1.293828,10.320234,BEN,NA,2549161982,Malvaceae,SPECIES,NA,2008,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.182608,8.001743,BEN,NA,2549161954,Malvaceae,SPECIES,NA,2008,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.182608,8.001743,BEN,NA,2549161940,Malvaceae,SPECIES,NA,2008,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.735201,10.988089,BEN,NA,2549161921,Malvaceae,SPECIES,NA,2008,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.639218,6.723948,BEN,NA,2549161913,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,1.902246,6.454895,BEN,NA,2549161901,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.206394,6.454895,BEN,NA,2549161872,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,3.145203,11.038293,BEN,NA,2549161850,Malvaceae,SPECIES,NA,2008,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.13913,6.776589,BEN,NA,2549161821,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.071867,6.761966,BEN,NA,2549161817,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.32776,6.456357,BEN,NA,2549161814,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.952139,11.177949,BEN,NA,2549161783,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,1.457492,9.404203,BEN,NA,2549161777,Malvaceae,SPECIES,NA,2008,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.914121,11.13993,BEN,NA,2549161767,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.221016,6.42565,BEN,NA,2549161764,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.589502,9.358915,BEN,NA,2549161763,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.238563,6.457819,BEN,NA,2549161759,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.060169,9.391084,BEN,NA,2549161748,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,1.43032,9.393763,BEN,NA,2549161735,Malvaceae,SPECIES,NA,2008,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,1.43032,9.393763,BEN,NA,2549161727,Malvaceae,SPECIES,NA,2008,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,1.644891,7.841104,BEN,NA,2549161713,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.218097,7.893502,BEN,NA,2549161700,Malvaceae,SPECIES,NA,2008,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,3.659866,10.943989,BEN,NA,2549161674,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,1.925642,10.932292,BEN,NA,2549161672,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,1.477303,10.954619,BEN,NA,2549161664,Malvaceae,SPECIES,NA,2008,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,1.93734,7.943461,BEN,NA,2549161653,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,1.644891,7.97563,BEN,NA,2549161644,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.270732,7.978555,BEN,NA,2549161641,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.656765,9.405707,BEN,NA,2549161609,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.559171,9.509242,BEN,NA,2549161608,Malvaceae,SPECIES,NA,2008,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,1.823285,6.346688,BEN,NA,2549161594,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,1.65074,9.718627,BEN,NA,2549161556,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,1.539609,9.578252,BEN,NA,2549161555,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.922894,9.563629,BEN,NA,2549161554,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,1.372913,9.67476,BEN,NA,2549161553,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,1.536685,9.853154,BEN,NA,2549161550,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,1.697532,9.829758,BEN,NA,2549161549,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.959782,9.860997,BEN,NA,2549161547,Malvaceae,SPECIES,NA,2008,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.969686,9.806362,BEN,NA,2549161544,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,3.171476,9.727401,BEN,NA,2549161542,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,1.729701,9.75957,BEN,NA,2549161541,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.691859,9.870701,BEN,NA,2549161527,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,1.29322,10.656182,BEN,NA,2549161520,Malvaceae,SPECIES,NA,2008,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.966699,10.795639,BEN,NA,2549161462,Malvaceae,SPECIES,NA,2008,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.323373,6.390556,BEN,NA,2549161451,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.188847,6.39348,BEN,NA,2549161450,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,1.808663,6.291123,BEN,NA,2549161445,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,1.679985,7.580824,BEN,NA,2549161443,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.533937,7.449222,BEN,NA,2549161442,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.267808,6.390556,BEN,NA,2549161439,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.302902,6.390556,BEN,NA,2549161438,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.001679,7.580824,BEN,NA,2549161435,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.694784,10.79484,BEN,NA,2549161434,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,1.054144,10.715879,BEN,NA,2549161433,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.253185,6.390556,BEN,NA,2549161431,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,1.668018,7.838494,BEN,NA,2549161427,Malvaceae,SPECIES,NA,2008,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.036773,6.408103,BEN,NA,2549161418,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,1.668018,7.838494,BEN,NA,2549161416,Malvaceae,SPECIES,NA,2008,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.165451,6.411027,BEN,NA,2549161415,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,1.855455,6.405178,BEN,NA,2549161413,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,1.940265,6.405178,BEN,NA,2549161412,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.329222,6.373009,BEN,NA,2549161408,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.159602,7.756293,BEN,NA,2549161407,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.595351,6.374471,BEN,NA,2549161387,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,1.73555,6.691778,BEN,NA,2549161379,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.022151,6.659609,BEN,NA,2549161373,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.086489,10.832859,BEN,NA,2549161371,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,1.133105,10.832859,BEN,NA,2549161370,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.118659,6.665458,BEN,NA,2549161368,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.063093,6.378858,BEN,NA,2549161367,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.80299,10.85333,BEN,NA,2549161366,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.036773,6.665458,BEN,NA,2549161365,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,1.424309,10.873735,BEN,NA,2549161364,Malvaceae,SPECIES,NA,2008,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.668463,6.659609,BEN,NA,2549161363,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,1.564973,9.25031,BEN,NA,2549161328,Malvaceae,SPECIES,NA,2008,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.329222,7.270828,BEN,NA,2549161305,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.549642,7.304016,BEN,NA,2549161294,Malvaceae,SPECIES,NA,2008,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,1.496576,9.304051,BEN,NA,2549161287,Malvaceae,SPECIES,NA,2008,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.074791,6.422725,BEN,NA,2549161277,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,1.536685,9.268256,BEN,NA,2549161274,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,1.829746,7.390296,BEN,NA,2549161246,Malvaceae,SPECIES,NA,2008,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,1.908095,7.341016,BEN,NA,2549161245,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,1.960736,7.37026,BEN,NA,2549161244,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.580729,7.376109,BEN,NA,2549161242,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.028,7.355638,BEN,NA,2549161236,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.722836,9.34802,BEN,NA,2549161181,Malvaceae,SPECIES,NA,2008,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,1.484044,10.923518,BEN,NA,2549161128,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.431579,6.71225,BEN,NA,2549161113,Malvaceae,SPECIES,NA,2006,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.5808,7.4634,BEN,NA,2549158388,Malvaceae,SPECIES,NA,2001,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.667528,6.962687,BEN,NA,2549158308,Malvaceae,SPECIES,NA,1992,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.5815,7.4663,BEN,NA,2549158293,Malvaceae,SPECIES,NA,2001,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.5784,7.4711,BEN,NA,2549157907,Malvaceae,SPECIES,NA,2001,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.5729,7.4723,BEN,NA,2549157844,Malvaceae,SPECIES,NA,2001,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.5673,7.4711,BEN,NA,2549157442,Malvaceae,SPECIES,NA,2001,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.6612,6.962502,BEN,NA,2549157051,Malvaceae,SPECIES,NA,1992,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.108051,6.858281,BEN,NA,2549156937,Malvaceae,SPECIES,NA,2003,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.676842,6.964702,BEN,NA,2549156759,Malvaceae,SPECIES,NA,1992,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.146807,6.866194,BEN,NA,2549156455,Malvaceae,SPECIES,NA,2003,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.144057,6.86087,BEN,NA,2549156399,Malvaceae,SPECIES,NA,2003,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.659617,6.961361,BEN,NA,2549156206,Malvaceae,SPECIES,NA,1992,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.66962,6.961757,BEN,NA,2549155965,Malvaceae,SPECIES,NA,1992,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.660631,6.960539,BEN,NA,2549155938,Malvaceae,SPECIES,NA,1992,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.103588,6.859096,BEN,NA,2549155895,Malvaceae,SPECIES,NA,2003,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.395579,7.168139,BEN,NA,2549155392,Malvaceae,SPECIES,NA,2018,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.098444,6.865762,BEN,NA,2549155374,Malvaceae,SPECIES,NA,2003,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.400233,7.182726,BEN,NA,2549155186,Malvaceae,SPECIES,NA,2018,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.11147,6.869033,BEN,NA,2549155164,Malvaceae,SPECIES,NA,2003,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.485648,7.255366,BEN,NA,2549154989,Malvaceae,SPECIES,NA,2018,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.464278,7.225997,BEN,NA,2549154951,Malvaceae,SPECIES,NA,2018,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.108877,6.856917,BEN,NA,2549154917,Malvaceae,SPECIES,NA,2003,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.386933,7.172351,BEN,NA,2549154734,Malvaceae,SPECIES,NA,2018,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.397816,7.16778,BEN,NA,2549154567,Malvaceae,SPECIES,NA,2018,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.136502,6.864538,BEN,NA,2549154079,Malvaceae,SPECIES,NA,2003,HUMAN_OBSERVATION,PRESENT
Bombax buonopozense,2.663066,6.960558,BEN,NA,2549153674,Malvaceae,SPECIES,NA,1992,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.141481,6.858831,BEN,NA,2549153095,Malvaceae,SPECIES,NA,2003,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.67813,6.961537,BEN,NA,2549152905,Malvaceae,SPECIES,NA,1992,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.676382,6.961563,BEN,NA,2549152890,Malvaceae,SPECIES,NA,1992,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.127453,6.868728,BEN,NA,2549152757,Malvaceae,SPECIES,NA,2003,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.127453,6.868728,BEN,NA,2549152755,Malvaceae,SPECIES,NA,2003,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.671431,6.960664,BEN,NA,2549152561,Malvaceae,SPECIES,NA,1992,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.661625,6.963497,BEN,NA,2549152422,Malvaceae,SPECIES,NA,1992,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.669483,6.963747,BEN,NA,2549152119,Malvaceae,SPECIES,NA,1992,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.664422,6.963581,BEN,NA,2549152102,Malvaceae,SPECIES,NA,1992,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.5625,7.4622,BEN,NA,2549151621,Malvaceae,SPECIES,NA,2001,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.5675,7.4612,BEN,NA,2549151475,Malvaceae,SPECIES,NA,2001,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.5746000000000002,7.46,BEN,NA,2549151004,Malvaceae,SPECIES,NA,2001,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.575,7.463,BEN,NA,2549150715,Malvaceae,SPECIES,NA,2001,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.09756,6.95286,BEN,NA,2549149826,Malvaceae,SPECIES,NA,2013,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.09756,6.95286,BEN,NA,2549149816,Malvaceae,SPECIES,NA,2013,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.10169,6.95205,BEN,NA,2549149812,Malvaceae,SPECIES,NA,2013,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.09765,6.94508,BEN,NA,2549149772,Malvaceae,SPECIES,NA,2013,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.10399,6.95236,BEN,NA,2549149754,Malvaceae,SPECIES,NA,2013,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.10534,6.94396,BEN,NA,2549149722,Malvaceae,SPECIES,NA,2013,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.10276,6.94479,BEN,NA,2549149714,Malvaceae,SPECIES,NA,2013,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.09971,6.94444,BEN,NA,2549149706,Malvaceae,SPECIES,NA,2013,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.10101,6.93538,BEN,NA,2549149636,Malvaceae,SPECIES,NA,2013,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.10712,6.93657,BEN,NA,2549149599,Malvaceae,SPECIES,NA,2013,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.11222,6.93625,BEN,NA,2549149351,Malvaceae,SPECIES,NA,2013,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.10793,6.92823,BEN,NA,2549149333,Malvaceae,SPECIES,NA,2013,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.11529,6.92781,BEN,NA,2549149287,Malvaceae,SPECIES,NA,2013,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.11035,6.92867,BEN,NA,2549149282,Malvaceae,SPECIES,NA,2013,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.16007,6.94859,BEN,NA,2549149260,Malvaceae,SPECIES,NA,2013,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.16527,6.93174,BEN,NA,2549149258,Malvaceae,SPECIES,NA,2013,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.1543,6.94868,BEN,NA,2549149248,Malvaceae,SPECIES,NA,2013,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.16189,6.94825,BEN,NA,2549149221,Malvaceae,SPECIES,NA,2013,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.16082,6.93207,BEN,NA,2549149203,Malvaceae,SPECIES,NA,2013,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.15857,6.93199,BEN,NA,2549149190,Malvaceae,SPECIES,NA,2013,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.16313,6.93154,BEN,NA,2549149154,Malvaceae,SPECIES,NA,2013,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.12973,6.96738,BEN,NA,2549148880,Malvaceae,SPECIES,NA,2013,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.13092,6.96734,BEN,NA,2549148859,Malvaceae,SPECIES,NA,2013,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.15823,6.96452,BEN,NA,2549148771,Malvaceae,SPECIES,NA,2013,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.15844,6.96252,BEN,NA,2549148770,Malvaceae,SPECIES,NA,2013,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.15992,6.97092,BEN,NA,2549148755,Malvaceae,SPECIES,NA,2013,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.15992,6.97091,BEN,NA,2549148736,Malvaceae,SPECIES,NA,2013,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.15992,6.97106,BEN,NA,2549148713,Malvaceae,SPECIES,NA,2013,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.15992,6.97105,BEN,NA,2549148708,Malvaceae,SPECIES,NA,2013,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.15992,6.97104,BEN,NA,2549148706,Malvaceae,SPECIES,NA,2013,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.15971,6.96887,BEN,NA,2549148704,Malvaceae,SPECIES,NA,2013,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.15992,6.97111,BEN,NA,2549148694,Malvaceae,SPECIES,NA,2013,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.15533,6.96477,BEN,NA,2549148667,Malvaceae,SPECIES,NA,2013,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.15521,6.957258,BEN,NA,2549148378,Malvaceae,SPECIES,NA,2013,HUMAN_OBSERVATION,PRESENT
